,agregacao,area_construida,area_terreno,area_ocupada,maximo_de_pavimentos,media_testada,CA,TO,exercicio
4,Macroarea de Preservacao dos Ecossistemas Naturais,29735.0,3469698.0,15372.0,3.0,150.0,0.008569910118978655,0.004430356763038166,2002
5,Macroarea de Qualificacao da Urbanizacao,105883146.0,146969158.99600005,61249571.09760007,47.0,10.0,0.7204446614740562,0.4167511845071322,2002
6,Macroarea de Reducao da Vulnerabilidade Urbana,47626243.0,105657431.88070004,32892372.966499988,32.0,10.0,0.45076093704204134,0.31131149395756125,2002
7,Macroarea de Reducao da Vulnerabilidade Urbana e Recuperacao Ambiental,17614473.0,67646296.80499998,13234846.021399997,40.0,10.351282051282052,0.26039079494293993,0.1956477537795057,2002
8,Macroarea de Urbanizacao Consolidada,104559663.0,74082212.61169995,30291121.929899987,40.0,10.891874999999999,1.4114003795762262,0.40888522172886677,2002
0,Fora de MacroÁrea,4261.0,95866.0,3883.0,2.0,19.132142857142856,0.04444745790999938,0.04050445413389523,2014
1,Macroarea de Contencao Urbana e Uso Sustentavel,20199.0,1611648.0,15745.0,3.0,41.43750000000001,0.012533133786037647,0.009769503018028751,2014
2,Macroarea de Controle e Qualificacao Urbana e Ambiental,11405924.0,39857704.3784,7216850.037799999,29.0,11.25,0.28616610459334907,0.18106537118357,2014
3,Macroarea de Estruturacao Metropolitana,135383582.0,144973325.75540024,58209834.655599944,46.0,10.0,0.933851667502061,0.40152099948242814,2014
4,Macroarea de Preservacao dos Ecossistemas Naturais,31533.0,3472518.0,18250.0,3.0,200.0,0.009080730467055894,0.005255552311031937,2014
5,Macroarea de Qualificacao da Urbanizacao,122057986.0,137610965.19830003,61001038.49120004,47.0,9.865625,0.8869786344722755,0.44328617565683354,2014
6,Macroarea de Reducao da Vulnerabilidade Urbana,58419599.0,105258430.28360009,36386170.69260001,38.0,10.0,0.5550111173290234,0.34568414705182243,2014
7,Macroarea de Reducao da Vulnerabilidade Urbana e Recuperacao Ambiental,22275290.0,69263172.46409997,14883694.672599994,50.0,10.0,0.32160366335436885,0.21488612408440302,2014
8,Macroarea de Urbanizacao Consolidada,124493982.0,74111194.00079986,32345211.39299999,40.0,10.89375,1.6798269637736016,0.43644164460028667,2014
0,Fora de MacroÁrea,5203.0,95866.0,4221.0,3.0,18.25,0.05427367366949701,0.044030208833162957,2020
1,Macroarea de Contencao Urbana e Uso Sustentavel,20639.0,1611648.0,16041.0,3.0,41.43750000000001,0.012806146255261695,0.009953165951870383,2020
2,Macroarea de Controle e Qualificacao Urbana e Ambiental,13782767.0,49890781.94240001,8716433.425099997,29.0,11.116666666666667,0.27625878896651695,0.17471029889175335,2020
3,Macroarea de Estruturacao Metropolitana,153960970.0,154680177.48720023,61679835.94529988,46.0,10.0,0.9953503577582865,0.3987572095358106,2020
4,Macroarea de Preservacao dos Ecossistemas Naturais,31723.0,3482996.0,18440.0,3.0,145.83333333333331,0.009107963374060722,0.005294292614748911,2020
5,Macroarea de Qualificacao da Urbanizacao,139616299.0,152502205.5578999,67233110.85930005,47.0,9.9,0.9155034741251165,0.44086648198523215,2020
6,Macroarea de Reducao da Vulnerabilidade Urbana,70843717.0,113855685.80920002,40478719.96700003,38.0,10.0,0.6222237958209684,0.35552655696821756,2020
7,Macroarea de Reducao da Vulnerabilidade Urbana e Recuperacao Ambiental,26684304.0,79190014.74859996,17559220.186999995,50.0,10.0,0.33696551370413486,0.2217352811808945,2020
8,Macroarea de Urbanizacao Consolidada,132133851.0,74038493.90220003,33286213.060099985,40.0,11.0,1.7846642204059433,0.4495798240313867,2020
0,Fora de MacroÁrea,3326.0,95865.0,2925.0,2.0,18.69375,0.034694622646429876,0.030511657017681115,2009
1,Macroarea de Contencao Urbana e Uso Sustentavel,15047.0,1462700.0,11663.0,3.0,40.797321428571436,0.010287140220140836,0.007973610446434676,2009
2,Macroarea de Controle e Qualificacao Urbana e Ambiental,10608650.0,44659723.57330001,7356528.390099999,28.0,11.18298611111111,0.23754401396121544,0.1647240018856303,2009
3,Macroarea de Estruturacao Metropolitana,121249776.0,146670671.6013002,56883872.86400001,46.0,10.0,0.82668044453766,0.3878339973694901,2009
4,Macroarea de Preservacao dos Ecossistemas Naturais,29835.0,3469698.0,15472.0,3.0,150.0,0.008598731071119158,0.00445917771517867,2009
5,Macroarea de Qualificacao da Urbanizacao,116204316.0,146268889.55490008,63052460.43830002,47.0,9.904166666666669,0.7944568141155147,0.4310722576083694,2009
6,Macroarea de Reducao da Vulnerabilidade Urbana,53079669.0,106225689.20360002,34789110.03899999,38.0,10.0,0.4996876875824602,0.32750185289285916,2009
7,Macroarea de Reducao da Vulnerabilidade Urbana e Recuperacao Ambiental,20701891.0,71932606.52109998,14575896.365799993,40.0,10.100999999999999,0.28779564652543926,0.2026326734250127,2009
8,Macroarea de Urbanizacao Consolidada,116722574.0,73932465.4647999,31522561.01719998,40.0,10.75,1.5787729147971261,0.426369671551238,2009
0,Fora de MacroÁrea,3227.0,95090.0,2900.0,2.0,18.25,0.033936270901251446,0.030497423493532443,2004
1,Macroarea de Contencao Urbana e Uso Sustentavel,15361.0,1304080.0,11664.0,3.0,33.625,0.011779185326053616,0.008944236549904915,2004
2,Macroarea de Controle e Qualificacao Urbana e Ambiental,9996347.0,44200426.81130001,7105383.061799999,28.0,11.268768328445748,0.22615951295394268,0.16075372059492152,2004
3,Macroarea de Estruturacao Metropolitana,112331283.0,144355140.76230013,55615201.06950006,46.0,10.0,0.778159214883579,0.3852665085275893,2004
4,Macroarea de Preservacao dos Ecossistemas Naturais,29735.0,3469698.0,15372.0,3.0,150.0,0.008569910118978655,0.004430356763038166,2004
5,Macroarea de Qualificacao da Urbanizacao,108852635.0,146480794.03250015,61798384.73390005,47.0,10.0,0.7431188212691455,0.42188728660351643,2004
6,Macroarea de Reducao da Vulnerabilidade Urbana,49174865.0,105310359.53040007,33413823.951299984,32.0,10.0,0.4669518290439853,0.31728905019695025,2004
7,Macroarea de Reducao da Vulnerabilidade Urbana e Recuperacao Ambiental,18006045.0,68365962.71299997,13462691.853099996,40.0,10.285714285714286,0.26337733406299424,0.1969209723501784,2004
8,Macroarea de Urbanizacao Consolidada,108093784.0,74073456.35309991,30659595.539599955,40.0,10.923030303030302,1.4592782532615864,0.4139079914598433,2004
0,Fora de MacroÁrea,4261.0,95866.0,3883.0,2.0,23.3,0.04444745790999938,0.04050445413389523,2015
1,Macroarea de Contencao Urbana e Uso Sustentavel,20325.0,1611648.0,15871.0,3.0,41.43750000000001,0.01261131462949726,0.009847683861488364,2015
2,Macroarea de Controle e Qualificacao Urbana e Ambiental,11586945.0,40247514.08800001,7448810.810299999,29.0,11.221071428571427,0.2878921906745715,0.1850750531824995,2015
3,Macroarea de Estruturacao Metropolitana,138260764.0,148422528.59680027,59157982.60879993,46.0,10.0,0.9315348910110177,0.3985781886893097,2015
4,Macroarea de Preservacao dos Ecossistemas Naturais,31723.0,3472518.0,18440.0,3.0,200.0,0.009135445806184446,0.005310267650160488,2015
5,Macroarea de Qualificacao da Urbanizacao,124672123.0,138735312.15910006,61566350.27180003,47.0,9.875,0.8986329511914563,0.4437684199765698,2015
6,Macroarea de Reducao da Vulnerabilidade Urbana,59000685.0,104743210.03140011,36426259.28910002,38.0,9.994285714285716,0.5632888755491899,0.3477672612685833,2015
7,Macroarea de Reducao da Vulnerabilidade Urbana e Recuperacao Ambiental,22481629.0,68067991.03209996,14899495.998199994,50.0,10.0,0.3302819527815646,0.218891372762472,2015
8,Macroarea de Urbanizacao Consolidada,125437784.0,74088601.98209988,32473660.157599993,40.0,10.900714285714285,1.6930780260951113,0.4383084481125149,2015
